_id,count,school,pincode,city
pmg thakar(384002),3,PMG THAKAR,384002,Mahesana
pmg thakar  adarsh high school(384002),1,PMG THAKAR  ADARSH HIGH SCHOOL,384002,Mahesana
pmg thakar adarsh high schol(384002),1,PMG THAKAR ADARSH HIGH SCHOL,384002,Mahesana
pmg thakar adarsh high school(384002),17,PMG THAKAR ADARSH HIGH SCHOOL,384002,Mahesana
prajapati punit(384002),1,Prajapati Punit,384002,Mahesana
primary school jotana(384002),1,Primary School Jotana,384002,Mahesana
r c technical(384002),1,R C technical,384002,Mahesana
rss(384002),1,RSS,384002,Mahesana
rto(384002),1,RTO,384002,Mahesana
shree vr patel collage of commerce(384002),2,SHREE VR PATEL COLLAGE OF COMMERCE,384002,Mahesana
spu(384002),5,SPU,384002,Mahesana
sspc(384002),1,SSPC,384002,Mahesana
sv high school(384002),1,SV High school,384002,Mahesana
sabri vidhya vihar(384002),3,Sabri Vidhya Vihar,384002,Mahesana
sabri vidhyavihar(384002),2,Sabri Vidhyavihar,384002,Mahesana
sabri vidyalaya(384002),1,Sabri Vidyalaya,384002,Mahesana
sakalchand patel university(384002),1,Sakalchand patel university,384002,Mahesana
sankalchand patel university(384002),3,Sankalchand patel university,384002,Mahesana
sarvapalli radhakrushan university(384002),1,Sarvapalli Radhakrushan University,384002,Mahesana
sheth c. n. commerce college(384002),1,Sheth C. N. Commerce College,384002,Mahesana
shri j m chaudhary sarvajanik vidyalaya(384002),1,Shri J M Chaudhary Sarvajanik Vidyalaya,384002,Mahesana
shri s. v shah vidhyavihar(384002),1,Shri S. V Shah vidhyavihar,384002,Mahesana
shri s.v. shah vidhyavihar(384002),1,Shri S.V. shah vidhyavihar,384002,Mahesana
shri s.v shah vidhyavihar(384002),1,Shri S.v shah vidhyavihar,384002,Mahesana
shri s.v.shah vidhyavihar(384002),2,Shri S.v.shah vidhyavihar,384002,Mahesana
shri sarvjanik vidhyalay(384002),1,Shri sarvjanik vidhyalay,384002,Mahesana
shri sharvjanik vidhyalay(384002),1,Shri sharvjanik vidhyalay,384002,Mahesana
silver oak university(384002),1,Silver Oak University,384002,Mahesana
sk patel engineering college(384002),1,Sk patel engineering college,384002,Mahesana
spce(384002),1,Spce,384002,Mahesana
spcu(384002),1,Spcu,384002,Mahesana
tapovan international school(384002),3,TAPOVAN INTERNATIONAL SCHOOL,384002,Mahesana
talod(384002),1,Talod,384002,Mahesana
up parikh(384002),1,UP Parikh,384002,Mahesana
up parikh primary school(384002),1,UP Parikh Primary School,384002,Mahesana
urban vidyalay(384002),1,Urban vidyalay,384002,Mahesana
"uvpce, ganpat university(384002)",1,"Uvpce, Ganpat University",384002,Mahesana
v. s. patel college of commerce(384002),1,V. S. Patel college of commerce,384002,Mahesana
vgec gandhinagar(384002),1,VGEC GANDHINAGAR,384002,Mahesana
veda north gujarat university(384002),1,Veda North Gujarat University,384002,Mahesana
vr patel college of commerce(384002),1,Vr Patel college of commerce,384002,Mahesana
aadarsh(384002),1,aadarsh,384002,Mahesana
adarsh high school(384002),3,adarsh high school,384002,Mahesana
ganji(384002),1,ganji,384002,Mahesana
"p,mg thakar  school(384002)",1,"p,mg thakar  school",384002,Mahesana
p.m.g thakar adarsh high shcool(384002),1,p.m.g thakar adarsh high shcool,384002,Mahesana
pmg thakar adarsh highschool(384002),3,pmg thakar adarsh highschool,384002,Mahesana
pmgthakar(384002),3,pmgthakar,384002,Mahesana
anand niketan mehsana(384003),1,Anand niketan mehsana,384003,Mahesana
eklavya english medium school(384003),1,Eklavya English medium school,384003,Mahesana
ime india(384003),1,Ime India,384003,Mahesana
kaveri international school(384005),1,Kaveri International school,384005,Mahesana
pmg thakar adarsh high school(384019),1,PMG THAKAR ADARSH HIGH SCHOOL,384019,Mahesana
pmg adarsh high school(384044),1,PMG ADARSH HIGH SCHOOL,384044,
pmg thakkar adarsh high school(384044),1,Pmg thakkar adarsh high school,384044,
sankalchand patel university(384110),1,SANKALCHAND PATEL UNIVERSITY,384110,Patan
akshit sachdeva(384112),1,Akshit sachdeva,384112,
bokarwada primary school(384120),1,BOKARWADA PRIMARY SCHOOL,384120,Mahesana
gp vadnagar(384120),1,Gp vadnagar,384120,Mahesana
shree m.h.patel netreshwar vidhyalaya(384120),1,Shree M.H.Patel Netreshwar Vidhyalaya,384120,Mahesana
બોકરવાડા પ્રાથમિક શાળા(384120),1,બોકરવાડા પ્રાથમિક શાળા,384120,Mahesana
adarsh highschool kadi(384130),1,Adarsh highschool kadi,384130,Mahesana
shree sarvodaya high school(384130),1,Shree Sarvodaya High School,384130,Mahesana
ggu(384151),1,GGU,384151,Patan
gokul global university(384151),2,Gokul global University,384151,Patan
"government polytechnic ,vadnagar(384151)",1,"Government polytechnic ,vadnagar",384151,Patan
mgli(384151),1,MGLI,384151,Patan
maktabah jafriya college of science(384151),1,Maktabah jafriya college of science,384151,Patan
polytechnic vadnagar(384151),1,Polytechnic vadnagar,384151,Patan
s.k visnagar(384151),1,S.k visnagar,384151,Patan
sankalchand patel institute(384151),1,Sankalchand Patel institute,384151,Patan
sankalchand patel university(384151),2,Sankalchand patel University,384151,Patan
sardha sarvhitkari model s.s.school(384151),2,Sardha sarvhitkari model s.s.school,384151,Patan
shree ram vidhyalay(384151),1,Shree Ram vidhyalay,384151,Patan
sk(384151),1,Sk,384151,Patan
anand niketan mehsan(384170),1,Anand Niketan Mehsan,384170,Mahesana
anand niketan school(384170),5,Anand Niketan School,384170,Mahesana
anand niketan school in mehasana(384170),1,Anand Niketan school in mehasana,384170,Mahesana
anand niketan school moti dau(384170),1,Anand Niketan school moti dau,384170,Mahesana
anandniketan(384170),2,Anandniketan,384170,Mahesana
g.p.vadnagar(384170),2,G.P.VADNAGAR,384170,Mahesana
s k visnagar(384170),1,S k Visnagar,384170,Mahesana
shree saraswati vidyamandir(384170),1,SHREE SARASWATI VIDYAMANDIR,384170,Mahesana
sakalchad patel(384170),1,Sakalchad patel,384170,Mahesana
sakalchand patel university(384170),1,Sakalchand Patel University,384170,Mahesana
sakalchand university(384170),1,Sakalchand University,384170,Mahesana
sakarchad university(384170),1,Sakarchad University,384170,Mahesana
"sankalchand patel university,visnagar(384170)",1,"Sankalchand Patel University,visnagar",384170,Mahesana
sankalchand patel university(384170),1,Sankalchand patel university,384170,Mahesana
sankarchand patel(384170),1,Sankarchand Patel,384170,Mahesana
shakal chand patel university(384170),1,Shakal chand Patel University,384170,Mahesana
anand agricultural university(384205),1,Anand Agricultural University,384205,
jv enterprises(384205),1,JV ENTERPRISES,384205,
iti becharaji(384210),1,ITI BECHARAJI,384210,Mahesana
"indian institute of technology, kanpur(384229)",1,"Indian Institute of Technology, Kanpur",384229,Patan
j.k patel arts and commerce college chansma(384230),1,J.k Patel arts and commerce College Chansma,384230,Patan
bechara ji rod par(384240),1,Bechara ji rod par,384240,Patan
harij(384240),1,Harij,384240,Patan
jagdish(384240),1,Jagdish,384240,Patan
liance general college(384240),1,Liance general college,384240,Patan
shree sarasvati vidhya mandir(384240),1,SHREE SARASVATI VIDHYA MANDIR,384240,Patan
sisu mandir harij(384240),1,SISU MANDIR HARIJ,384240,Patan
sarasvati shishu balmandir(384240),1,Sarasvati shishu Balmandir,384240,Patan
sarasvati sisu mandir(384240),1,Sarasvati sisu mandir,384240,Patan
sarasvati sisu mandir harij(384240),1,Sarasvati sisu mandir harij,384240,Patan
saraswati shishu mandir(384240),1,Saraswati shishu mandir,384240,Patan
saraswati sisumandir harij(384240),1,Saraswati sisumandir harij,384240,Patan
saree saraswati shishu mandir(384240),1,Saree saraswati shishu mandir,384240,Patan
sars vatesesumander(384240),1,Sars vatesesumander,384240,Patan
sarshvati shishumandir(384240),2,Sarshvati shishumandir,384240,Patan
sarsvati vidhyaly(384240),1,Sarsvati vidhyaly,384240,Patan
sarsvati vithyalya harij(384240),1,Sarsvati vithyalya harij,384240,Patan
sarvati madyamik sheshi mandir(384240),1,Sarvati madyamik sheshi mandir,384240,Patan
sarvati madyamik shishu mandir(384240),1,Sarvati madyamik shishu mandir,384240,Patan
school(384240),3,School,384240,Patan
shishu mandir(384240),4,Shishu Mandir,384240,Patan
shishu mandir harij(384240),5,Shishu Mandir harij,384240,Patan
shishu mndir(384240),1,Shishu mndir,384240,Patan
shishumandir harij(384240),1,Shishumandir harij,384240,Patan
shishumandirhari harij(384240),1,Shishumandirhari harij,384240,Patan
shisu mandir school(384240),1,Shisu Mandir school,384240,Patan
shre sarasvati vidhyamandir(384240),1,Shre Sarasvati vidhyamandir,384240,Patan
shree sarasvati madhyamik vidya(384240),3,Shree Sarasvati madhyamik vidya,384240,Patan
shree sarasvati madhymik vidyamandir(384240),1,Shree Sarasvati madhymik vidyamandir,384240,Patan
shree sarasvati shishumandir harij(384240),5,Shree Sarasvati shishumandir Harij,384240,Patan
shree saraswati madhyamik vidyalaya(384240),2,Shree Saraswati Madhyamik vidyalaya,384240,Patan
shree saraswati shishu mandir(384240),4,Shree Saraswati Shishu Mandir,384240,Patan
shree saraswati sisumandir harij(384240),3,Shree Saraswati Sisumandir harij,384240,Patan
shree saraswati madhyamik harij(384240),2,Shree Saraswati madhyamik harij,384240,Patan
shree saraswati prathmik vidhya mandir(384240),1,Shree Saraswati prathmik Vidhya mandir,384240,Patan
shree sharashwati sisu mandir harij(384240),1,Shree Sharashwati Sisu mandir Harij,384240,Patan
shree sarasvati shishu mandir(384240),1,Shree sarasvati Shishu Mandir,384240,Patan
shree sarasvati madhyamik vidhya mandir(384240),1,Shree sarasvati madhyamik vidhya mandir,384240,Patan
"shree sarasvati madhyamik vidhya mandir, harij(384240)",2,"Shree sarasvati madhyamik vidhya mandir, harij",384240,Patan
shree sarasvati madhyamik vidhyamandir(384240),1,Shree sarasvati madhyamik vidhyamandir,384240,Patan
shree sarasvati shishu mandir harij(384240),1,Shree sarasvati shishu mandir harij,384240,Patan
shree sarasvati shishumandir(384240),1,Shree sarasvati shishumandir,384240,Patan
shree sarasvati shisumandir(384240),3,Shree sarasvati shisumandir,384240,Patan
shree sarasvati sisu mandir(384240),1,Shree sarasvati sisu mandir,384240,Patan
shree saraswati madhyamik vidhya mandir harij(384240),1,Shree saraswati madhyamik vidhya Mandir harij,384240,Patan
shree saraswati madhyamik vidhya mandir(384240),1,Shree saraswati madhyamik vidhya mandir,384240,Patan
shree saraswati shishu mandir harij(384240),1,Shree saraswati shishu mandir harij,384240,Patan
shree saraswati shishumandir harij(384240),1,Shree saraswati shishumandir harij,384240,Patan
shree sarsvati prathmik vidhya mandir(384240),1,Shree sarsvati prathmik vidhya mandir,384240,Patan
shree sarswati madhyamik vidya mandir(384240),1,Shree sarswati madhyamik vidya mandir,384240,Patan
shree sarswati madhyamik vidyalaya(384240),1,Shree sarswati madhyamik vidyalaya,384240,Patan
shree sarswati madhymik vidyamandir(384240),2,Shree sarswati madhymik vidyamandir,384240,Patan
shree sarswati sishu mandir harij(384240),1,Shree sarswati sishu mandir harij,384240,Patan
shree sarswati sisu mandir(384240),1,Shree sarswati sisu mandir,384240,Patan
shree sharashvati shishumandir(384240),1,Shree sharashvati shishumandir,384240,Patan
shree sharashvati shishumandir harij(384240),1,Shree sharashvati shishumandir harij,384240,Patan
shree sharshvati shishumandir(384240),1,Shree sharshvati shishumandir,384240,Patan
shree sharsvati shishumandir harij(384240),1,Shree sharsvati shishumandir HARIJ,384240,Patan
shree sharswati shishu mandir(384240),1,Shree sharswati Shishu Mandir,384240,Patan
shree sharswati shishu mandir harij(384240),1,Shree sharswati Shishu Mandir harij,384240,Patan
shree shrasvati shishu mandir madhyamik(384240),1,Shree shrasvati shishu mandir madhyamik,384240,Patan
shree sishumandir(384240),1,Shree sishumandir,384240,Patan
shree sisu mandir(384240),1,Shree sisu mandir,384240,
shri saraswati shishu mandir(384240),3,Shri Saraswati Shishu Mandir,384240,Patan
shri saraswati shishu mandir hari(384240),1,Shri Saraswati Shishu Mandir Hari,384240,Patan
shri saraswati shishu mandir harij(384240),1,Shri Saraswati Shishu Mandir Harij,384240,Patan
shri saraswati shishu mandir school(384240),1,Shri Saraswati Shishu Mandir school,384240,Patan
shri saraswati prathmik vidya mandir(384240),1,Shri Saraswati prathmik Vidya Mandir,384240,Patan
shri saraswati shishu mandir -harij(384240),1,Shri Saraswati shishu mandir -harij,384240,Patan
shri sarasvati shishu mandir harij(384240),1,Shri sarasvati shishu mandir harij,384240,Patan
"shri saraswati shishu mandir ,harij(384240)",1,"Shri saraswati shishu mandir ,harij",384240,Patan
shri sarsvati madhyamik vidha mandir(384240),1,Shri sarsvati madhyamik vidha mandir,384240,
shri sarsvati shisu mandir(384240),1,Shri sarsvati shisu mandir,384240,Patan
"shri sarsvati sishumandir,harij(384240)",1,"Shri sarsvati sishumandir,harij",384240,Patan
shri sarswati shishu mandir harij(384240),1,Shri sarswati Shishu Mandir harij,384240,Patan
shri shodhu vidhya mandir(384240),1,Shri shodhu vidhya mandir,384240,Patan
shri shraswati shishu mandir harij(384240),2,Shri shraswati shishu mandir harij,384240,Patan
si sarasvati sisumadi harij(384240),2,Si sarasvati sisumadi harij,384240,Patan
sishumandir h(384240),1,Sishumandir h,384240,Patan
sisumandir(384240),1,Sisumandir,384240,Patan
sree sarasvati madhyamik harij(384240),1,Sree sarasvati madhyamik harij,384240,Patan
sree sarasvati shishu mandir harij(384240),1,Sree sarasvati shishu mandir harij,384240,Patan
sree sarasvati sisu mandir(384240),1,Sree sarasvati sisu mandir,384240,Patan
sree sarsvati sisumandir harij(384240),1,Sree sarsvati sisumandir harij,384240,Patan
sri saraswati madhyamik vidhyamandir(384240),1,Sri Saraswati madhyamik vidhyamandir,384240,Patan
sri saraswati shishu mandir(384240),1,Sri Saraswati shishu mandir,384240,Patan
"sri saraswati sisumandir ,harij(384240)",2,"Sri saraswati sisumandir ,Harij",384240,Patan
sri sarsavati sisumadir harij(384240),1,Sri sarsavati sisumadir harij,384240,Patan
sri sarsavati sisumadir madhymik harij(384240),1,Sri sarsavati sisumadir madhymik harij,384240,Patan
sri sarsavati vidhiya mandir(384240),1,Sri sarsavati vidhiya Mandir,384240,Patan
sri sarswati madhyamik vidhyamandir(384240),1,Sri sarswati madhyamik vidhyamandir,384240,Patan
"sri sarswati sishu mandir, harij(384240)",1,"Sri sarswati sishu mandir, harij",384240,Patan
sri.saraswati shishu mandir(384240),1,Sri.Saraswati Shishu Mandir,384240,Patan
shree sarsvati shishumandir harij.(384240),1,shree sarsvati shishumandir harij.,384240,Patan
shree sishu mandir(384240),1,shree sishu mandir,384240,Patan
shri sarswati praimary school(384240),1,shri Sarswati Praimary School,384240,Patan
शिशु मंदिर हारिज(384240),1,शिशु मंदिर हारिज,384240,Patan
શિશુ મંદિર(384240),1,શિશુ મંદિર,384240,Patan
શિશુ મંદિર હારીજ(384240),2,શિશુ મંદિર હારીજ,384240,Patan
શ્રી saraswati shishu mandir(384240),1,શ્રી Saraswati shishu mandir,384240,Patan
શ્રી સરસ્વતી વિદ્યાલય શિશુમંદિર હારીજ(384240),1,શ્રી સરસ્વતી વિદ્યાલય શિશુમંદિર હારીજ,384240,Patan
શ્રી સરસ્વતી શિશુ મંદિર હારીજ(384240),5,શ્રી સરસ્વતી શિશુ મંદિર હારીજ,384240,Patan
શ્રી સરસ્વતી શીશુ મંદિર હારીજ(384240),3,શ્રી સરસ્વતી શીશુ મંદિર હારીજ,384240,Patan
સીસું મંદિર હારીજ(384240),1,સીસું મંદિર હારીજ,384240,Patan
સીસું મંદીર હારીજ(384240),1,સીસું મંદીર હારીજ,384240,Patan
‍ શ્રી સરસ્વતી શીશુ મંદિર હારીજ(384240),1,‍ શ્રી સરસ્વતી શીશુ મંદિર હારીજ,384240,Patan
industrial training institute-sami(384245),1,INDUSTRIAL TRAINING INSTITUTE-SAMI,384245,Patan
શ્રી સરસ્વતી શિશુ મંદિર હારીજ(384245),1,શ્રી સરસ્વતી શિશુ મંદિર હારીજ,384245,Patan
sankalchand patel college(384260),1,Sankalchand patel college,384260,Patan
deep chaudhary(384265),1,Deep Chaudhary,384265,Patan
kungher kumar primary school(384265),1,Kungher Kumar Primary School,384265,Patan
ppschool(384265),1,Ppschool,384265,Patan
sankalchand patel university(384265),1,Sankalchand Patel University,384265,Patan
sankalchand patel(384265),2,Sankalchand patel,384265,Patan
shree sarashwati shishumandir(384265),2,Shree sarashwati shishumandir,384265,Patan
sk patel(384265),2,Sk patel,384265,Patan
"college of agriculture aau,vaso(384275)",1,"College of agriculture AAU,VASO",384275,Patan
vagdod prathmik kumar shala(384285),1,Vagdod prathmik Kumar shala,384285,Patan
kj(384305),1,Kj,384305,Mahesana
vardhaman vidyalay(384305),1,Vardhaman vidyalay,384305,Mahesana
anand niketan(384310),1,Anand niketan,384310,Mahesana
anand agriculture university vaso(384315),1,ANAND AGRICULTURE UNIVERSITY VASO,384315,Mahesana
anand niketan(384315),2,Anand Niketan,384315,Mahesana
basna primary school(384315),1,BASNA PRIMARY SCHOOL,384315,Mahesana
c.n college visnagar(384315),1,C.N college Visnagar,384315,Mahesana
dalta(384315),1,DALTA,384315,Mahesana
g. p. vadnagar(384315),1,G. P. VADNAGAR,384315,Mahesana
gec palanpur(384315),1,GEC Palanpur,384315,Mahesana
"gov ardarsh nivashi school danta,ambaji road(384315)",1,"Gov ardarsh nivashi school danta,ambaji road",384315,Mahesana
n.m nootan sarva vidhyalaya(384315),1,N.M NOOTAN SARVA VIDHYALAYA,384315,Mahesana
pmg thakar adarsh high school(384315),1,PMG THAKAR ADARSH HIGH SCHOOL,384315,Mahesana
sanklchand patel university visnagar(384315),1,SANKLCHAND PATEL UNIVERSITY VISNAGAR,384315,Mahesana
spu(384315),13,SPU,384315,Mahesana
sakanchand patel university(384315),1,Sakanchand patel University,384315,Mahesana
sakarchand patel university(384315),2,Sakarchand patel university,384315,Mahesana
sankal chand patel university(384315),2,Sankal Chand Patel University,384315,Mahesana
"sankalchand patel colege of engineering, visnagar(384315)",1,"Sankalchand Patel Colege Of Engineering, Visnagar",384315,Mahesana
sankalchand patel university visnagar(384315),1,Sankalchand Patel university visnagar,384315,Mahesana
sankalchand patel(384315),1,Sankalchand patel,384315,Mahesana
sankalchand patel  university(384315),1,Sankalchand patel  University,384315,Mahesana
"sankalchand patel , university visangar(384315)",1,"Sankalchand patel , university visangar",384315,Mahesana
sankalchand patel university(384315),11,Sankalchand patel university,384315,Mahesana
sankalchandpateluniversity(384315),1,Sankalchandpateluniversity,384315,Mahesana
sankalp xjand patel university(384315),1,Sankalp xjand patel university,384315,Mahesana
shankalchand(384315),1,Shankalchand,384315,Mahesana
sk(384315),1,Sk,384315,Mahesana
sk patel university(384315),2,Sk patel university,384315,Mahesana
sk university visanagar mili(384315),1,Sk university visanagar mili,384315,Mahesana
spce(384315),3,Spce,384315,Mahesana
government polytechnic vadnagar(384325),1,Government Polytechnic vadnagar,384325,Mahesana
nootan(384325),1,Nootan,384325,Mahesana
spce(384325),1,SPCE,384325,Mahesana
sankalchand patel university(384325),1,Sankalchand patel university,384325,Mahesana
sankalchand patel university visanagar(384325),1,Sankalchand patel university visanagar,384325,Mahesana
sharshvati shisu mandir(384325),1,sharshvati shisu Mandir,384325,Mahesana
s .k patel university(384330),1,S .k Patel University,384330,Mahesana
spu vishngar(384330),1,SPU VISHNGAR,384330,Mahesana
"govt. arts  and commerce college, kadoli(384340)",1,"Govt. Arts  and commerce college, kadoli",384340,Mahesana
g.b.s.s.school(384345),1,G.B.S.S.SCHOOL,384345,Mahesana
"government polytechnic, vadnagar(384355)",1,"Government Polytechnic, vadnagar",384355,Mahesana
government policies vadnagar(384355),1,Government policies vadnagar,384355,Mahesana
polytechnic vadanagar(384355),1,Polytechnic vadanagar,384355,Mahesana
s k university(384355),1,S k University,384355,Mahesana
sk(384355),1,Sk,384355,Mahesana
spu(384355),2,Spu,384355,Mahesana
sankalchand patel university(384355),1,sankalchand patel university,384355,Mahesana
iti bechraji(384410),1,ITI bechraji,384410,Mahesana
sankalchand patel univercity(384410),1,Sankalchand patel univercity,384410,Mahesana
pmg thakar adarsh high school(384420),1,PMG THAKAR ADARSH HIGH SCHOOL,384420,
adarsh school(384421),1,Adarsh School,384421,Mahesana
p.m.g. thakar adarsh high school(384421),1,P.M.G. thakar adarsh high school,384421,Mahesana
boriyavi pay center school(384435),1,BORIYAVI pay center school,384435,Mahesana
adarsh   school(384440),1,ADARSH   SCHOOL,384440,Mahesana
adarsh high school(384440),21,ADARSH HIGH SCHOOL,384440,Mahesana
arars high  school(384440),1,ARARS HIGH  SCHOOL,384440,Mahesana
ararsh(384440),1,ARARSH,384440,Mahesana
ararsh high school(384440),5,ARARSH HIGH SCHOOL,384440,Mahesana
adarsh school(384440),6,Adarsh school,384440,Mahesana
cn arts & bd commerce college(384440),1,CN arts & BD commerce college,384440,Mahesana
decent pharma(384440),1,Decent Pharma,384440,
farmer(384440),1,Farmer,384440,Mahesana
"jivapura patel vas, kadi(384440)",1,"JIVAPURA PATEL VAS, KADI",384440,Mahesana
kadi(384440),2,KADI,384440,Mahesana
kamalapura primary  school(384440),1,KAMALAPURA PRIMARY  SCHOOL,384440,Mahesana
p m g  adrash school(384440),1,P M G  ADRASH SCHOOL,384440,Mahesana
p m g adrsh scchool(384440),1,P M G ADRSH SCCHOOL,384440,Mahesana
p. m. g. thakar adarsh high school(384440),1,P. M. G. Thakar adarsh high school,384440,Mahesana
p.m.g  adarsh high  school(384440),1,P.M.G  ADARSH HIGH  SCHOOL,384440,Mahesana
"p.m.g .thakr adrash  high schooi,kadi(384440)",1,"P.M.G .THAKR ADRASH  HIGH SCHOOI,KADI",384440,Mahesana
p.m.g adarsh high school(384440),1,P.M.G Adarsh high school,384440,Mahesana
p.m.g thakar  adarsh  high  school(384440),1,P.M.G THAKAR  ADARSH  HIGH  SCHOOL,384440,Mahesana
p.m.g thakar adarsh high  school(384440),1,P.M.G THAKAR ADARSH HIGH  SCHOOL,384440,Mahesana
p.m.g thakar adarsh high school(384440),2,P.M.G Thakar Adarsh High School,384440,Mahesana
p.m.g thaker aadarsh highschool(384440),1,P.M.G Thaker Aadarsh Highschool,384440,Mahesana
p.m.g. thakar adarsh highschool(384440),1,P.M.G. Thakar Adarsh highschool,384440,Mahesana
"p.m.g.adarsh highschool,kadi(384440)",1,"P.M.G.Adarsh highschool,Kadi",384440,Mahesana
p.m.g.thakar.ardsh high school(384440),1,P.M.G.THAKAR.ARDSH HIGH SCHOOL,384440,Mahesana
p.m.g.thaker aadarsh high school(384440),1,P.M.G.THAKER AADARSH HIGH SCHOOL,384440,Mahesana
p.m.g.thakr adrash high school(384440),7,P.M.G.THAKR ADRASH HIGH SCHOOL,384440,Mahesana
"p.m.g.thakr adrash high school,kadi(384440)",1,"P.M.G.THAKR ADRASH HIGH SCHOOL,KADI",384440,Mahesana
p.m.g.thakar. aadarsh high school(384440),1,P.M.G.Thakar. Aadarsh High school,384440,Mahesana
p.m.g. thakar adarsh high school(384440),1,P.m.G. Thakar Adarsh High school,384440,Mahesana
pmg adarsh(384440),1,PMG ADARSH,384440,Mahesana
pmg adarsh  high  schooi(384440),1,PMG ADARSH  HIGH  SCHOOI,384440,Mahesana
pmg adarsh high sch00l(384440),1,PMG ADARSH HIGH SCH00L,384440,Mahesana
pmg adarsh high school(384440),55,PMG ADARSH HIGH SCHOOL,384440,Mahesana
pmg adarsh high shool(384440),2,PMG ADARSH HIGH SHOOL,384440,Mahesana
pmg adarsh school(384440),2,PMG ADARSH SCHOOL,384440,Mahesana
pmg adarsh thakar high school(384440),1,PMG ADARSH THAKAR HIGH SCHOOL,384440,Mahesana
pmg high school(384440),3,PMG HIGH SCHOOL,384440,Mahesana
pmg takar  adarsh high school(384440),1,PMG TAKAR  ADARSH HIGH SCHOOL,384440,Mahesana
pmg takar adarsh high school(384440),1,PMG TAKAR ADARSH HIGH SCHOOL,384440,Mahesana
pmg takar adarsh highschool(384440),3,PMG TAKAR ADARSH HIGHSCHOOL,384440,Mahesana
pmg takar ardash highschool(384440),3,PMG TAKAR ARDASH HIGHSCHOOL,384440,Mahesana
pmg thakar  adarsh  high school(384440),1,PMG THAKAR  ADARSH  HIGH SCHOOL,384440,Mahesana
pmg thakar  adarsh high school(384440),2,PMG THAKAR  ADARSH HIGH SCHOOL,384440,Mahesana
pmg thakar aadarsh higschool(384440),1,PMG THAKAR AADARSH HIGSCHOOL,384440,Mahesana
pmg thakar adarsh hhigh school(384440),1,PMG THAKAR ADARSH HHIGH SCHOOL,384440,Mahesana
pmg thakar adarsh high  school(384440),1,PMG THAKAR ADARSH HIGH  SCHOOL,384440,Mahesana
pmg thakar adarsh high scgool(384440),2,PMG THAKAR ADARSH HIGH SCGOOL,384440,Mahesana
pmg thakar adarsh high school(384440),63,PMG THAKAR ADARSH HIGH SCHOOL,384440,Mahesana
pmg thakar adarsh highshool(384440),1,PMG THAKAR ADARSH HIGHSHOOL,384440,Mahesana
pmg thakar adrash highschool(384440),1,PMG THAKAR ADRASH HIGHSCHOOL,384440,Mahesana
pmg thakare adarsh hight school(384440),1,PMG THAKARE ADARSH HIGHT SCHOOL,384440,Mahesana
pmg thaker  adarsh  high school(384440),1,PMG THAKER  ADARSH  HIGH SCHOOL,384440,Mahesana
pmg thaker adarsh high school(384440),3,PMG THAKER ADARSH HIGH SCHOOL,384440,Mahesana
pmg thakr adarsh highschool(384440),1,PMG THAKR ADARSH HIGHSCHOOL,384440,Mahesana
pmg thakr adarsh hight school(384440),1,PMG THAKR ADARSH HIGHT SCHOOL,384440,Mahesana
pmg thakar hige school(384440),1,PMG thakar hige school,384440,Mahesana
pmgadaarsh high school(384440),1,PMGADAARSH HIGH SCHOOL,384440,Mahesana
pmgadars highschool(384440),1,PMGADARS HIGHSCHOOL,384440,Mahesana
pmgadarsh high school(384440),2,PMGADARSH HIGH SCHOOL,384440,Mahesana
pmgadarsh high shool(384440),1,PMGADARSH HIGH SHOOL,384440,Mahesana
pmgadarsh highschool(384440),1,PMGADARSH HIGHSCHOOL,384440,Mahesana
pmgadarshhigh school(384440),1,PMGADARSHHIGH SCHOOL,384440,Mahesana
pmgadarshhighschool(384440),1,PMGADARSHHIGHSCHOOL,384440,Mahesana
pmgthakar adarsh high school(384440),1,PMGTHAKAR ADARSH HIGH SCHOOL,384440,Mahesana
pmgthakar adarsh high shool(384440),1,PMGTHAKAR ADARSH HIGH SHOOL,384440,Mahesana
pmgthakaraadarsh high school(384440),1,PMGTHAKARAADARSH HIGH SCHOOL,384440,Mahesana
pmgthakarr(384440),1,PMGTHAKARR,384440,Mahesana
pmgthaker adarsh high school(384440),3,PMGTHAKER ADARSH HIGH SCHOOL,384440,Mahesana
pmg adrsh high school(384440),1,Pmg adrsh high school,384440,Mahesana
pramukhswami science college(384440),1,Pramukhswami science college,384440,Mahesana
rhythm hospital(384440),1,Rhythm hospital,384440,Mahesana
s v(384440),1,S v,384440,Mahesana
sv(384440),1,SV,384440,Mahesana
sir mati up parikh adars prathmik sala(384440),1,Sir mati up parikh adars prathmik sala,384440,Mahesana
through ngo(384440),1,Through ngo,384440,Mahesana
adars  high school(384440),1,adars  high school,384440,Mahesana
adarsh  high school(384440),1,adarsh  high school,384440,Mahesana
adarsh high shool(384440),2,adarsh high shool,384440,Mahesana
adrsh high school(384440),1,adrsh high school,384440,Mahesana
p m g tahker high school(384440),1,p m g tahker high school,384440,Mahesana
p. m. g. thakar aadrs higschool(384440),1,p. m. g. thakar aadrs higschool,384440,Mahesana
p.m..g.thakar adarsh high shcool(384440),1,p.m..g.thakar adarsh high shcool,384440,Mahesana
p.m.g  thakar adaresh high shcool(384440),1,p.m.g  thakar adaresh high shcool,384440,Mahesana
p.m.g tahkar aadrsha high school(384440),1,p.m.g tahkar aadrsha high school,384440,Mahesana
